image_path,label
plantGuard_dataset/images/Orange___Haunglongbing_(Citrus_greening)/e1953c7b-22bd-4921-a755-8800ede49f4a.JPG,Orange___Haunglongbing_(Citrus_greening)
plantGuard_dataset/images/Orange___Haunglongbing_(Citrus_greening)/abc27288-b0d9-4cd5-809b-bdcd6d62868c.JPG,Orange___Haunglongbing_(Citrus_greening)
plantGuard_dataset/images/Potato___Late_blight/fd85302d-3289-4e95-8ec7-fd18e5a37ef2.JPG,Potato___Late_blight
plantGuard_dataset/images/Orange___Haunglongbing_(Citrus_greening)/9704bb65-80b5-4fb5-a328-4a0478a5be24.JPG,Orange___Haunglongbing_(Citrus_greening)
plantGuard_dataset/images/Corn_(maize)___Common_rust_/fdbd5288-6722-4661-8522-69675f143672.JPG,Corn_(maize)___Common_rust_
plantGuard_dataset/images/Orange___Haunglongbing_(Citrus_greening)/67d1da1d-c422-4ffe-9cf4-ce9d9ae48f9a.JPG,Orange___Haunglongbing_(Citrus_greening)
plantGuard_dataset/images/Soybean___healthy/a7c49181-7901-456d-b7be-3472cad29c5f.JPG,Soybean___healthy
plantGuard_dataset/images/Grape___Black_rot/0f2a569b-aa42-4220-a18c-901fbe34dddc.JPG,Grape___Black_rot
plantGuard_dataset/images/Tomato___Late_blight/7f84667b-35fb-4b88-bf07-d6327de60bb0.JPG,Tomato___Late_blight
plantGuard_dataset/images/Tomato___Septoria_leaf_spot/414afe37-9ef1-428e-a214-db90ec7b9bdd.JPG,Tomato___Septoria_leaf_spot
plantGuard_dataset/images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/949bc269-e401-45c3-8b8a-0f482f18ea5c.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus
plantGuard_dataset/images/Orange___Haunglongbing_(Citrus_greening)/a025f355-6b43-4aa8-867e-2881e4dc5c09.JPG,Orange___Haunglongbing_(Citrus_greening)
plantGuard_dataset/images/Soybean___healthy/6a72d4d3-df9e-4fae-899a-f2d89cca1501.JPG,Soybean___healthy
plantGuard_dataset/images/Tomato___Late_blight/a7079d9c-90be-4d96-be83-bebabec57dd5.JPG,Tomato___Late_blight
plantGuard_dataset/images/Soybean___healthy/6dafcf8c-56f6-4940-9b8e-4f4469df5403.JPG,Soybean___healthy
plantGuard_dataset/images/Blueberry___healthy/e8bb280e-7b07-4c01-9426-89cff2886044.JPG,Blueberry___healthy
plantGuard_dataset/images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/844b6082-458d-4e97-b145-064d40b08bd7.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus
plantGuard_dataset/images/Strawberry___Leaf_scorch/573e2564-a21d-4031-bf5f-6c8ab3270f5e.JPG,Strawberry___Leaf_scorch
plantGuard_dataset/images/Soybean___healthy/22ce4ca0-6bd6-4d2b-bd57-6b8d1fd315fc.JPG,Soybean___healthy
plantGuard_dataset/images/Orange___Haunglongbing_(Citrus_greening)/fd53ada1-1deb-49cd-8e58-e71dd63bdca5.JPG,Orange___Haunglongbing_(Citrus_greening)
plantGuard_dataset/images/Cherry_(including_sour)___Powdery_mildew/6c5dc754-02d6-46e9-abaa-fe5cf5ebcb8b.JPG,Cherry_(including_sour)___Powdery_mildew
plantGuard_dataset/images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/134e3854-9149-4fb1-9801-a0baaedf6e78.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus
plantGuard_dataset/images/Orange___Haunglongbing_(Citrus_greening)/9b69dec4-9f19-4d87-b4df-bd4c37535da0.JPG,Orange___Haunglongbing_(Citrus_greening)
plantGuard_dataset/images/Tomato___Septoria_leaf_spot/86d4d239-6444-47cf-b9bf-809bfcc3edfb.JPG,Tomato___Septoria_leaf_spot
plantGuard_dataset/images/Potato___Late_blight/3c451bb2-6ea1-4fbf-9579-d023181ecc04.JPG,Potato___Late_blight
plantGuard_dataset/images/Corn_(maize)___Common_rust_/8e3089d9-73dd-43e9-8b8b-bdde31baef24.JPG,Corn_(maize)___Common_rust_
"plantGuard_dataset/images/Pepper,_bell___healthy/d055353a-a93f-458d-8834-62c52f9b9b47.JPG","Pepper,_bell___healthy"
plantGuard_dataset/images/Potato___Late_blight/17cd3af9-4e50-42cf-8738-f941a2216235.JPG,Potato___Late_blight
plantGuard_dataset/images/Orange___Haunglongbing_(Citrus_greening)/21044c02-81a7-4050-8601-01a533b8768b.JPG,Orange___Haunglongbing_(Citrus_greening)
plantGuard_dataset/images/Tomato___Leaf_Mold/3a643094-db9d-41cf-b299-23a0983a3bb6.JPG,Tomato___Leaf_Mold
"plantGuard_dataset/images/Pepper,_bell___Bacterial_spot/6a2db267-6bbd-431e-a819-a9d38d46b14b.JPG","Pepper,_bell___Bacterial_spot"
plantGuard_dataset/images/Tomato___Septoria_leaf_spot/11429058-f57e-4afe-85a4-fb3b62cfbd82.JPG,Tomato___Septoria_leaf_spot
plantGuard_dataset/images/Tomato___Spider_mites Two-spotted_spider_mite/c5fc24b9-e83f-426c-bc53-c26f6743f0a1.JPG,Tomato___Spider_mites Two-spotted_spider_mite
plantGuard_dataset/images/Cherry_(including_sour)___healthy/fa4fde6d-b18e-4ae5-bede-eca82743805a.JPG,Cherry_(including_sour)___healthy
plantGuard_dataset/images/Tomato___Target_Spot/d013d50f-0b75-413d-95e8-f1bdf1f214d9.JPG,Tomato___Target_Spot
plantGuard_dataset/images/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/845304c2-f3c5-4994-be1a-9ec1f006a6e3.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
plantGuard_dataset/images/Peach___Bacterial_spot/c4f3d6e6-d915-401b-b380-52ba86a37cc8.JPG,Peach___Bacterial_spot
plantGuard_dataset/images/Cherry_(including_sour)___healthy/4153822d-2906-4d12-bf41-6814ca27167a.JPG,Cherry_(including_sour)___healthy
plantGuard_dataset/images/Soybean___healthy/af2401ab-da58-4cf1-9775-71177811158e.JPG,Soybean___healthy
plantGuard_dataset/images/Tomato___Late_blight/99f155c4-f67a-47b0-86e0-a38282b744f6.JPG,Tomato___Late_blight
plantGuard_dataset/images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/efcf4589-b5c8-4421-bdbe-7c159ee34547.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus
plantGuard_dataset/images/Blueberry___healthy/a206824f-c1f1-44c4-a46f-cddd9d619302.JPG,Blueberry___healthy
"plantGuard_dataset/images/Pepper,_bell___Bacterial_spot/5d1a372d-74ca-4143-a3e6-7d388813068e.JPG","Pepper,_bell___Bacterial_spot"
plantGuard_dataset/images/Tomato___Leaf_Mold/ce5159cc-6ef8-465f-b4d6-7b56a4c397c2.JPG,Tomato___Leaf_Mold
plantGuard_dataset/images/Grape___Esca_(Black_Measles)/87eeb90b-605b-45de-bd69-63fbb86aa432.JPG,Grape___Esca_(Black_Measles)
plantGuard_dataset/images/Blueberry___healthy/ebec0173-90fc-4715-936d-b915100373ea.JPG,Blueberry___healthy
plantGuard_dataset/images/Cherry_(including_sour)___Powdery_mildew/b5ea7195-0423-4b6b-b0c7-76e0bc5454c0.JPG,Cherry_(including_sour)___Powdery_mildew
"plantGuard_dataset/images/Pepper,_bell___healthy/0081882b-6c64-4720-83b3-653eab109234.JPG","Pepper,_bell___healthy"
plantGuard_dataset/images/Orange___Haunglongbing_(Citrus_greening)/f94e1559-ea7f-4f2f-ae70-5a19ddb55e6f.JPG,Orange___Haunglongbing_(Citrus_greening)
plantGuard_dataset/images/Potato___Late_blight/da489ceb-4c13-4dd8-986f-d5f9df0a93cd.JPG,Potato___Late_blight
plantGuard_dataset/images/Strawberry___Leaf_scorch/b0a916a0-bde5-48a8-b8c7-e153ba411bb3.JPG,Strawberry___Leaf_scorch
plantGuard_dataset/images/Tomato___Late_blight/829a848e-74b7-402a-8a04-d19a16b60e44.JPG,Tomato___Late_blight
plantGuard_dataset/images/Tomato___Late_blight/f0d4faf0-b679-4e82-88c9-572267af35b6.JPG,Tomato___Late_blight
plantGuard_dataset/images/Peach___Bacterial_spot/93cc9e23-597a-4e99-9a46-ec1cc6d26271.JPG,Peach___Bacterial_spot
plantGuard_dataset/images/Grape___Esca_(Black_Measles)/c8a3cee9-44a7-4f7c-82a1-bc013091a47e.JPG,Grape___Esca_(Black_Measles)
plantGuard_dataset/images/Grape___Esca_(Black_Measles)/5730f6c5-f439-44e7-b9d0-9930762bd8a5.JPG,Grape___Esca_(Black_Measles)
plantGuard_dataset/images/Apple___healthy/77757486-7ab1-4e31-933a-d37ba3362aaf.JPG,Apple___healthy
plantGuard_dataset/images/Soybean___healthy/31e8bed3-3a75-4552-ad69-67a20e02dee7.JPG,Soybean___healthy
plantGuard_dataset/images/Squash___Powdery_mildew/31939fe8-bb01-4f17-a7ea-fd504073eeb4.JPG,Squash___Powdery_mildew
plantGuard_dataset/images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/a6696737-c4a8-4907-b6b9-b556568ebb83.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus
plantGuard_dataset/images/Orange___Haunglongbing_(Citrus_greening)/955b3a74-7a58-4b2d-8c27-f936aee3b8fd.JPG,Orange___Haunglongbing_(Citrus_greening)
plantGuard_dataset/images/Strawberry___Leaf_scorch/506fff78-54b0-465b-8c1f-778a528e1115.JPG,Strawberry___Leaf_scorch
plantGuard_dataset/images/Tomato___Septoria_leaf_spot/895865f9-9655-4046-bcde-1c8320c8e33c.JPG,Tomato___Septoria_leaf_spot
plantGuard_dataset/images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/c3f6aa13-5347-4839-b896-8ea61dc0579e.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus
plantGuard_dataset/images/Squash___Powdery_mildew/c1086798-c530-4295-940d-0f1eda56ba68.JPG,Squash___Powdery_mildew
plantGuard_dataset/images/Tomato___healthy/095b8410-8646-4366-aa0c-1bf98901d406.JPG,Tomato___healthy
plantGuard_dataset/images/Corn_(maize)___Northern_Leaf_Blight/b5ef20b7-cd14-4d5e-8f20-65b27879d5b5.JPG,Corn_(maize)___Northern_Leaf_Blight
plantGuard_dataset/images/Apple___healthy/bfd1016f-f17d-4c58-9b19-ac90df94f2cc.JPG,Apple___healthy
plantGuard_dataset/images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/dc6e6f77-5004-47e4-8d78-08797d0ada0b.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus
plantGuard_dataset/images/Potato___Early_blight/c8df03a2-45f0-4660-b181-0a44ec859019.JPG,Potato___Early_blight
plantGuard_dataset/images/Peach___Bacterial_spot/3baf7773-9354-4465-908e-7816f6c2ab50.JPG,Peach___Bacterial_spot
plantGuard_dataset/images/Tomato___Bacterial_spot/e6120a26-150e-43ee-aec3-12d0c3a39544.JPG,Tomato___Bacterial_spot
plantGuard_dataset/images/Tomato___healthy/576ddd76-3416-4e60-8e29-c96bfce64a18.JPG,Tomato___healthy
plantGuard_dataset/images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/5855e8d1-8cd8-440b-8025-c254427b4222.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus
plantGuard_dataset/images/Tomato___Bacterial_spot/91fed273-5516-4fc9-bf44-a2d6cba94e8c.JPG,Tomato___Bacterial_spot
plantGuard_dataset/images/Tomato___Spider_mites Two-spotted_spider_mite/b68a6d56-18b3-40a1-a65a-be8ff02e0738.JPG,Tomato___Spider_mites Two-spotted_spider_mite
plantGuard_dataset/images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/d893befa-602b-46b0-822a-4f423c025ceb.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus
plantGuard_dataset/images/Orange___Haunglongbing_(Citrus_greening)/1d56365f-c615-41e3-b11e-ac95e8cc6a4a.JPG,Orange___Haunglongbing_(Citrus_greening)
plantGuard_dataset/images/Potato___healthy/f175e1d6-0777-400b-9361-d0f5513e1d8a.JPG,Potato___healthy
plantGuard_dataset/images/Tomato___Bacterial_spot/172badaa-2285-4270-9f68-2a1af9a2c1ac.JPG,Tomato___Bacterial_spot
plantGuard_dataset/images/Soybean___healthy/d9624030-0b4e-49a9-98fa-2cfc91ccce9f.JPG,Soybean___healthy
plantGuard_dataset/images/Squash___Powdery_mildew/dc1efd5b-7446-4262-8d80-87a548b41f33.JPG,Squash___Powdery_mildew
"plantGuard_dataset/images/Pepper,_bell___healthy/777f23ea-8bd3-45ee-9d6f-6b166daf56a2.JPG","Pepper,_bell___healthy"
"plantGuard_dataset/images/Pepper,_bell___healthy/8a3736b1-64b8-45cf-b946-4f3f337f4264.JPG","Pepper,_bell___healthy"
plantGuard_dataset/images/Strawberry___Leaf_scorch/0672e05c-c486-41a5-bbe3-c0288686b7cf.JPG,Strawberry___Leaf_scorch
plantGuard_dataset/images/Peach___Bacterial_spot/50fbc0a4-ebe9-4b11-832a-032a8061cba9.JPG,Peach___Bacterial_spot
plantGuard_dataset/images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/bf57de62-e8bd-4286-b466-b14068a9b4f4.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus
plantGuard_dataset/images/Corn_(maize)___healthy/350a9359-6056-4136-aab5-f10a309f1250.JPG,Corn_(maize)___healthy
plantGuard_dataset/images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/d1b6c839-0d64-4645-ae10-e11f898a2f62.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus
plantGuard_dataset/images/Soybean___healthy/fce5492e-6b79-4da1-a8f0-862c24291233.JPG,Soybean___healthy
plantGuard_dataset/images/Soybean___healthy/3a5cb135-b7a4-486a-a8e6-23d62f5b0def.JPG,Soybean___healthy
plantGuard_dataset/images/Peach___Bacterial_spot/7c5911b9-05bc-49e1-8bd1-08e70847ffda.JPG,Peach___Bacterial_spot
plantGuard_dataset/images/Peach___Bacterial_spot/88bc11e8-1cce-470d-a0e5-fb900a4dd6a0.JPG,Peach___Bacterial_spot
plantGuard_dataset/images/Potato___Late_blight/c16c8f8e-3d11-4ffb-8e5e-69aec1c06194.JPG,Potato___Late_blight
plantGuard_dataset/images/Cherry_(including_sour)___Powdery_mildew/cea3f914-afec-4319-83fe-7c7589563c8e.JPG,Cherry_(including_sour)___Powdery_mildew
plantGuard_dataset/images/Blueberry___healthy/d446f7a3-caf2-4171-a662-7a3719174e01.JPG,Blueberry___healthy
"plantGuard_dataset/images/Pepper,_bell___Bacterial_spot/e87023d9-67cd-4a5a-94f3-f1e1df5da403.JPG","Pepper,_bell___Bacterial_spot"
plantGuard_dataset/images/Squash___Powdery_mildew/5115d400-b7d6-40f7-9082-e66dd02c8d80.JPG,Squash___Powdery_mildew
plantGuard_dataset/images/Grape___Black_rot/e1b9c8fc-5c2f-4227-9ace-618cfdad09a8.JPG,Grape___Black_rot
plantGuard_dataset/images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/70a66bb6-cc3d-47b1-9058-e4cb11db21b5.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus
plantGuard_dataset/images/Squash___Powdery_mildew/7ea2fc58-daaa-4243-a101-fd34ac68d0c1.JPG,Squash___Powdery_mildew
"plantGuard_dataset/images/Pepper,_bell___healthy/bd4ccf79-6208-4a5b-a487-f11023f2a3a5.JPG","Pepper,_bell___healthy"
"plantGuard_dataset/images/Pepper,_bell___healthy/355d5bd0-7987-4dd6-993b-eb78f21ba019.JPG","Pepper,_bell___healthy"
plantGuard_dataset/images/Potato___Late_blight/95b13771-794b-481a-8ac2-a0a6f2b2a13f.JPG,Potato___Late_blight
plantGuard_dataset/images/Squash___Powdery_mildew/1da119dc-5114-4821-8869-f0005f960d54.JPG,Squash___Powdery_mildew
plantGuard_dataset/images/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/2118c794-2e09-44c7-b716-927cb51052da.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
"plantGuard_dataset/images/Pepper,_bell___healthy/17d0fc5f-16f7-4d5e-a6d5-a5c50bb49c4b.JPG","Pepper,_bell___healthy"
plantGuard_dataset/images/Tomato___Spider_mites Two-spotted_spider_mite/c19a09d5-bb65-4480-8871-044633d3ac73.JPG,Tomato___Spider_mites Two-spotted_spider_mite
plantGuard_dataset/images/Blueberry___healthy/219b9342-5f22-4b5b-9b11-2f7a25a45be1.JPG,Blueberry___healthy
plantGuard_dataset/images/Potato___Early_blight/f127ae76-6d6e-4d99-b291-6bea8ab51704.JPG,Potato___Early_blight
plantGuard_dataset/images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/c300d403-f817-4836-9c37-3ab5a306593b.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus
plantGuard_dataset/images/Corn_(maize)___Common_rust_/b0f00742-794e-45b4-8627-8fef0a56c4f2.JPG,Corn_(maize)___Common_rust_
plantGuard_dataset/images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/de7b6909-1a97-4915-bb8b-cf30fe3e89ef.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus
plantGuard_dataset/images/Tomato___healthy/ba9beb40-a94f-47db-aa26-35f44691474b.JPG,Tomato___healthy
plantGuard_dataset/images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/4ad4a0c2-7bc5-4aae-9f8c-49818d7c5401.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus
plantGuard_dataset/images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/4a1124e4-908c-4f27-b2a4-c904fc71bb0e.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus
plantGuard_dataset/images/Tomato___Target_Spot/fff8333a-3df5-4076-b78e-70aaae6996ac.JPG,Tomato___Target_Spot
plantGuard_dataset/images/Blueberry___healthy/a0a3d067-a493-427d-aaa2-048d1d085001.JPG,Blueberry___healthy
plantGuard_dataset/images/Tomato___Late_blight/4d152778-9bb6-4ab9-b3d4-f00269a0caa7.JPG,Tomato___Late_blight
plantGuard_dataset/images/Strawberry___healthy/01819997-3565-418b-9b80-917887881392.JPG,Strawberry___healthy
plantGuard_dataset/images/Potato___Late_blight/1d1b803a-f4d0-44a1-be10-9e19bbdd0427.JPG,Potato___Late_blight
plantGuard_dataset/images/Tomato___Spider_mites Two-spotted_spider_mite/013bf456-1588-44f1-a544-c8fcbfcb3162.JPG,Tomato___Spider_mites Two-spotted_spider_mite
plantGuard_dataset/images/Grape___Esca_(Black_Measles)/9f3d8c17-db0f-40ce-acab-c3e6659155dd.JPG,Grape___Esca_(Black_Measles)
plantGuard_dataset/images/Corn_(maize)___Northern_Leaf_Blight/b9b6771c-f14e-4d70-89f3-1e664eeaf88c.JPG,Corn_(maize)___Northern_Leaf_Blight
plantGuard_dataset/images/Orange___Haunglongbing_(Citrus_greening)/bddbbc4e-bc2f-41b6-b5e0-54c2246fef23.JPG,Orange___Haunglongbing_(Citrus_greening)
plantGuard_dataset/images/Orange___Haunglongbing_(Citrus_greening)/354b26f4-278f-4e7b-a9ec-9468461680b2.JPG,Orange___Haunglongbing_(Citrus_greening)
plantGuard_dataset/images/Corn_(maize)___Common_rust_/12c45ce3-d838-430c-bbe1-c6da7ad3674b.JPG,Corn_(maize)___Common_rust_
plantGuard_dataset/images/Cherry_(including_sour)___Powdery_mildew/e33ca9ab-e0e6-405b-b408-154d99e56d75.JPG,Cherry_(including_sour)___Powdery_mildew
plantGuard_dataset/images/Grape___Esca_(Black_Measles)/7d31ae61-46c7-4087-8dfc-90003c29d2f2.JPG,Grape___Esca_(Black_Measles)
plantGuard_dataset/images/Apple___Black_rot/bd84d465-188b-455c-bf9a-d42db2ea2a41.JPG,Apple___Black_rot
plantGuard_dataset/images/Soybean___healthy/298b165f-183b-47be-8326-32d13a0fa491.JPG,Soybean___healthy
plantGuard_dataset/images/Squash___Powdery_mildew/8f700c2d-10e0-445a-b50c-00d6d549f3ff.JPG,Squash___Powdery_mildew
plantGuard_dataset/images/Tomato___Late_blight/5df483ef-f45b-4ada-93da-7b026ae2f351.JPG,Tomato___Late_blight
plantGuard_dataset/images/Soybean___healthy/0240452d-2c98-4378-abf4-4f3169c57109.JPG,Soybean___healthy
plantGuard_dataset/images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/e57c0bbc-5849-4a95-8972-cbbe10768378.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus
plantGuard_dataset/images/Tomato___Target_Spot/a8a59088-c478-4aa0-babf-9a8e8f09d108.JPG,Tomato___Target_Spot
"plantGuard_dataset/images/Pepper,_bell___healthy/006744fe-64c8-4e3f-81e8-9191cd546308.JPG","Pepper,_bell___healthy"
plantGuard_dataset/images/Soybean___healthy/b385fd7f-1e5f-4d37-a0b0-70d4f415c10e.JPG,Soybean___healthy
plantGuard_dataset/images/Apple___healthy/e3ca3ce7-3ba0-4c68-b36e-5f94f76e54e5.JPG,Apple___healthy
plantGuard_dataset/images/Soybean___healthy/6a7388f0-f593-4edd-a528-f4b4536d6065.JPG,Soybean___healthy
plantGuard_dataset/images/Cherry_(including_sour)___healthy/e8abe9aa-3c2f-450f-ab81-dcd434aed062.JPG,Cherry_(including_sour)___healthy
plantGuard_dataset/images/Soybean___healthy/a650804c-7b66-4102-94c3-bf890998b172.JPG,Soybean___healthy
plantGuard_dataset/images/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/6c48cd5b-5a1c-499c-bb3f-a47689b12a4a.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
plantGuard_dataset/images/Grape___healthy/cd4449e6-5b68-4496-871e-f4b625581b65.JPG,Grape___healthy
plantGuard_dataset/images/Blueberry___healthy/435506f4-c461-4aa7-a51d-a39654bcddae.JPG,Blueberry___healthy
plantGuard_dataset/images/Tomato___Septoria_leaf_spot/6b0fcf7a-5762-4921-9fbd-cb0e83a223fa.JPG,Tomato___Septoria_leaf_spot
"plantGuard_dataset/images/Pepper,_bell___Bacterial_spot/a54644b4-7648-4d23-95f8-370a8f1daa5f.JPG","Pepper,_bell___Bacterial_spot"
plantGuard_dataset/images/Apple___Black_rot/f18719ef-4a7d-4c55-b8ad-bc9799784b55.JPG,Apple___Black_rot
"plantGuard_dataset/images/Pepper,_bell___Bacterial_spot/567ab958-fbe1-488a-864c-e328a71a5b8e.JPG","Pepper,_bell___Bacterial_spot"
plantGuard_dataset/images/Apple___healthy/b6ee870d-b88c-4ef7-b484-5e51cdeb80cd.JPG,Apple___healthy
plantGuard_dataset/images/Tomato___Early_blight/48a92afd-2bec-481d-84b4-f0ba9d396c35.JPG,Tomato___Early_blight
plantGuard_dataset/images/Blueberry___healthy/8a821509-e851-4e32-a26c-8c5805fdb8da.JPG,Blueberry___healthy
plantGuard_dataset/images/Peach___Bacterial_spot/c0497cf0-9360-4eac-884b-d73ad218ddcd.JPG,Peach___Bacterial_spot
plantGuard_dataset/images/Cherry_(including_sour)___healthy/19bb4706-7e9a-47f2-aaee-83f51c91aa62.JPG,Cherry_(including_sour)___healthy
plantGuard_dataset/images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/349ec245-8dca-4f64-8845-4536b58d822d.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus
plantGuard_dataset/images/Tomato___Spider_mites Two-spotted_spider_mite/4d88e1a4-ce10-4f8a-af43-6ef74a2c024a.JPG,Tomato___Spider_mites Two-spotted_spider_mite
"plantGuard_dataset/images/Pepper,_bell___healthy/ca188193-6b12-4ee5-82ad-b727ab38b74b.JPG","Pepper,_bell___healthy"
plantGuard_dataset/images/Squash___Powdery_mildew/421980bb-9beb-4588-b14d-988f2a927818.JPG,Squash___Powdery_mildew
plantGuard_dataset/images/Strawberry___Leaf_scorch/a203a03c-5d09-4ad7-9f22-a4852187927e.JPG,Strawberry___Leaf_scorch
plantGuard_dataset/images/Tomato___Tomato_mosaic_virus/6dd5c0a3-8497-4040-9a8c-60733e55b15d.JPG,Tomato___Tomato_mosaic_virus
plantGuard_dataset/images/Orange___Haunglongbing_(Citrus_greening)/5925fa1f-615c-484b-bbc0-8a95b8fc1af7.JPG,Orange___Haunglongbing_(Citrus_greening)
plantGuard_dataset/images/Peach___Bacterial_spot/3e55a4e6-75d0-4332-a5af-1fb0af81bb05.JPG,Peach___Bacterial_spot
plantGuard_dataset/images/Tomato___Late_blight/d4822ffb-769e-49fa-854c-a852b5fec6bc.JPG,Tomato___Late_blight
plantGuard_dataset/images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/961c6879-f3c0-4991-81b1-eeef424afef6.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus
plantGuard_dataset/images/Tomato___Target_Spot/ea8cf896-0dfc-4965-bedf-22dc3d0655f0.JPG,Tomato___Target_Spot
plantGuard_dataset/images/Corn_(maize)___Northern_Leaf_Blight/a72a840b-6ad7-4686-8fe5-1ac3d79fca44.JPG,Corn_(maize)___Northern_Leaf_Blight
plantGuard_dataset/images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/c9b2a051-f410-42e2-b45e-f2d5cd12dd47.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus
plantGuard_dataset/images/Tomato___Late_blight/8324b50e-65bc-4943-8581-be5a6137d7fa.JPG,Tomato___Late_blight
plantGuard_dataset/images/Blueberry___healthy/f970679f-da77-41a9-9d8d-19d0b0735087.JPG,Blueberry___healthy
plantGuard_dataset/images/Cherry_(including_sour)___healthy/083ea4e9-8ad4-4f62-b241-85988ae17f86.JPG,Cherry_(including_sour)___healthy
plantGuard_dataset/images/Orange___Haunglongbing_(Citrus_greening)/cc097c8a-e26f-457b-ba24-8060b150e64f.JPG,Orange___Haunglongbing_(Citrus_greening)
plantGuard_dataset/images/Orange___Haunglongbing_(Citrus_greening)/ae1269f0-1b9f-4d30-bb65-24b39bc9d6e0.JPG,Orange___Haunglongbing_(Citrus_greening)
"plantGuard_dataset/images/Pepper,_bell___Bacterial_spot/eaf70431-cf2b-430a-a66d-f9fcc94809c1.JPG","Pepper,_bell___Bacterial_spot"
plantGuard_dataset/images/Tomato___Spider_mites Two-spotted_spider_mite/babd4ccc-bb8e-4330-8f73-5d02605e74c5.JPG,Tomato___Spider_mites Two-spotted_spider_mite
plantGuard_dataset/images/Grape___Black_rot/e7690511-7ae2-4d58-ac90-4c7aca81c52f.JPG,Grape___Black_rot
plantGuard_dataset/images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/0e80c128-7ff3-4341-b637-ab206c2a263c.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus
plantGuard_dataset/images/Orange___Haunglongbing_(Citrus_greening)/a5723f6f-0220-439f-adc8-6bdcd1fdfb22.JPG,Orange___Haunglongbing_(Citrus_greening)
plantGuard_dataset/images/Tomato___Target_Spot/07992a20-7244-406c-bb43-6ad67aa0eaa1.JPG,Tomato___Target_Spot
plantGuard_dataset/images/Apple___Apple_scab/007cb8ca-b40c-46a2-9b7b-19f5b43b0e78.JPG,Apple___Apple_scab
